Comment_raw,Sentiment
Càng nghe càng thấy hay chúc anh mono nhiều sức khỏe để ra những bài gây nghiện như thế này nữa,Pos
"Càng nghe càng thấy hay, mê quá",Pos
can't believe i just jammed to this,Pos
catchy song,Neu
"catchy thiệt sự, khá ủng hộ và mong anh let be yourself hãy là chính mình và mong được nghe nhiều tp hay và chất lượng từ anh",Pos
Category: Gaming Me: Imma use this song for my vids :),Pos
Cày cho Mono đi mn,Neu
Cày vm chủ yếu là xem Linda nhưng chủ tus nhìn keo nhạc cũng hay hợp gu 9/10 nha mong chị thành công hơn,Neu
Certified hood classic,Pos
"chắc chắn 100% lấy cảm hứng và học hỏi từ ""để mị nói cho mà nghe""",Neu
"Chắc có mỗi mình mình thích bài hát này của Chi. Beat hay, lời bài hát vui tươi, rất thích hợp giải stress",Pos
"Chắc hẳn ai cũng mê bài này, tại sao lại có ý kiến trái chiều?",Pos
"Chắc hẳn ai cũng thích bài này, tại sao lại có ý kiến trái chiều?",Pos
Chạm đáy trái tim,Pos
Chẳng biết chê gì! Từ giai điệu đến giọng hát của PMC quá hoàn hảo,Neu
Chất giọng không lạc vào đâu được. chúc mừng bạn Chipu. bạn đã không đánh mất chính mình,Pos
"Chất giọng quá hay và bài hát quá bắt tai quá cuốn luôn anh ơi !! Cháy quá cháy, chúc mừng anh và chúc anh thành công ạaa",Pos
Chất lướng quá,Pos
"Chất xám ekip Chi Pu dữ dội thật, toàn mang đến hình ảnh mới lạ",Pos
Châu âu nghe quen riét châu á phức tạp quá,Neg
Chê vậy thôi chứ replay miết,Pos
Chỉ 1 chữ: Thích!,Pos
"Chỉ chê giọng hát thôi, chứ t thấy chi nó xinh, đầu tư mv .",Pos
"chỉ còn 2 triệu view nữa thôi, chúc Bài hát của Mono nhanh chóng cán mốc 100 triệu view nha. ra hơn 1 năm rồi mà giờ mình nghe vẫn còn nghiện quá",Pos
Chi giỏi thật đấy :>,Pos
"Chị hằng này hơi ""deep"" so với không khí trung thu chị mina ơi cơ mà chị đẹp hát vs beat cuốn quá",Pos
Chị hát hay quá ạ,Pos
chi hát hay quá i like it,Pos
Chị linda hất tóc lên nhìn cuốn vãi,Pos
Chị linda nhảy slay was,Pos
"Chị mina off lâu quá gòi đó nghe, mong chị sớm ra mv mới để e nghe chứ nghe bài này mà nó hay quài=))",Pos
"Chị Mina Young cầm cây lửa tí nữa đụng trúng ,nhìn mặt chị hết hồn hài thật",Pos
Chị ngân đẹp quá trời,Pos
Chi pu 8/10 Mấy chị dancer 9/10 nhạc số tám nằm ngang:)),Neu
Chi Pu chi tuyet lam moi người ganh vì ko được đẹp và tài goi như chi mới bluan che bay .chi that tuyệt vời,Pos
Chi Pu cố gắng cứu nền công nghiệp âm nhạc V-pop nhưng không một ai lắng nghe chị,Pos
Chi Pu mãi đỉnh nhé,Pos
chị ra dance performance iii ạ Mê quá trừi luon<33333333,Pos
Chị ra phiên bản ko có rap đc k ạ em muốn nghe chill,Pos
"Chị ra ver kh rap được hông chị , kiểu nghe chill chill ngủ mà tới đoạn rap tưởng quảng cáo =)))",Neu
"Chiều chiều thất tình nghe bài này cảm xúc rất dạt dào, bài hát đã làm tôi phải khóc rất nhiều, bởi vì dc là mình như trong bài hát, cảm ơn Mono đã tạo ra một ca khúc hay như z, mình đã nghe bài này suốt mà ko rời, nói thật là rất hay, âm nhạc đơn giản là vậy chạm đến trái tim khán giả, chúc mừng Mono, chắc chắn e sẽ thành công, mình sẽ mong chờ bài hát và sản phẩm của bạn tương lai,",Pos
chiill thiệt,Pos
"Chill nhắm :)))) nghe bắt tai vl, nghe riết nghiện luôn",Pos
Chill quá,Pos
chỉnh chế độ 1.25 max hay á nhak,Pos
Chipu Chipu Tat ca trang phuc rat la dep ......I love it very much,Pos
Chipu hợp với những bài như thế này,Pos
Chipu mãi đỉnhhhh <3.,Pos
"Chipu xinh đẹp tuyệt vời, video đầu tư siêu đẹp và chỉn chu",Pos
"Chờ em chờ em , ừ thì chờ em . Đoạn này mình thật sự bất ngờ . Hay lắm Mono ra nhiều nhạc đi anh nhá",Pos
chòi mắ nghe từ lúc mới hot tới giờ vẫn meeeeee lun ớ lyndaaaaaaaaaaaaaa >.<,Neu
Chơi mạnh lên,Pos
Chớp mắt cái một Tết Trung thu nữa lại đến,Neu
Chủ yếu xem vì mẹ Linda<3,Neu
"Chưa đầy 2 tháng mà đã 38tr view rồi, không tin đây là 1 tân binh mới debut luôn.Từ nay toy đã bị mê hoặc bởi hai anh em nhà này rồi U w U",Pos
"Chúc A MONO thành công rực rỡ, với những SP tiếp theo của A nhá",Pos
Chúc anh thành công trong âm nhạc nha. Nhạc của anh rất hay em sẽ luôn ủng hộ anh,Pos
Chúc Chi Pu thành công với dự án lần này,Pos
Chúc Chi Pu thành cong với MV ca nhạc này,Pos
chúc chị sớm lên 1m sud,Pos
chuc chi thanh cong nha :3,Neu
Chúc con thành công hơn nhé,Pos
Chúc Mina debut thành công nhé. MV coi từ năm ngoái giờ vẫn còn đẹp,Neu
"Chúc Mono đại thành công nha, bài này rất là hay luôn, nghiện..",Pos
Chúc MONO ngày càng thành công trên con đường sự nghiệp ạ. Nhạc nghe thực sự rất hay và cuốn tôi tin cậu sẽ làm đc,Pos
"Chúc Mono thành công hơn trong tương lai nhé, sự nghiệp vững chắc và nhiều hit hơn, hợp tác với những người nổi tiếng thế giới, chúc Mono thành công với ước mơ.. có duyên hôm nay vào lại thấy con số 111",Neu
CHÚC MONOSẼ THÀNH CÔNG HƠN THẾ NỮA!... UỐNG GÌ SAY BẰNG MONO!...,Neu
Chúc mừng 104tr lượt xem rồi,Pos
Chúc mừng anh nhé. Bài hát này thực sự rất bắt tai ạ . Mong các bài hát tiếp theo của anh sẽ bùng nổ hơn nữa,Pos
CHÚC MỪNG AUDIO WAITING FOR YOU CỦA MONO CÁN MỐC 90.000.000 V.I.E.W ️,Pos
Chúc mừng bản nhạc tuyệt vời này sắp đạt 20m views,Neu
Chúc mừng bé Chi có thêm một sản phẩm âm nhạc thành công. Cô bé đa tài nhất showbiz Việt,Pos
"Chúc mừng c7 , theo dõi Chi từ the voice kid mùa đầu tiên , vẫn còn ảnh chụp vs Chi trog lần đầu tiên off Fan ở Hanoi. Chi giờ đã là cô gái 20 tuổi và đi theo dòng nhạc Trending hơn . Chúc Bé luôn thảnh công",Pos
Chúc mừng ca khúc của Chi Pu thành công rực rỡ khi đã được VTV giới thiệu nhaaa,Pos
Chúc mừng Cô bé Dân ca ngày nào nay đã trưởng thành và thành công. Chúc MV sớm triệu triệu tỉ tỉ view nha.,Pos
"Chúc mừng e bé đạt top #2 nhé, bài hát quá tuyệt vời luôn. Mọi người vẫn k quên đòi MV đâu nhé nên là e hãy sớm ra để chúng ta cùng nhau đưa nó lên top #1 với tốc độ ánh sáng nào.",Pos
Chúc mừng Mono đã gia nhập những ca sĩ có MV 100m view. Sẽ luôn ủng hộ những sản phẩm của em như cái cách mà a đã ủng hộ Sơn Tùng suốt 13 năm qua,Pos
Chúc mừng MONO nhaaa!!! Cố lênnn,Pos
Chúc mừng Mono nhé wfy đã được 102tr lượt xem rồi,Pos
"Chúc mừng Mono và ekip !!! nghe cuốn cực kỳ, chúc cho bài hát này cũng như album 22 sẽ được nhiều khán giả đón nhận hơn nữa, tại vì hoàn toàn xứng đánggggg !!!",Neg
Chúc mừng Mono với 106tr lượt xem nhé,Pos
"Chúc mừng Mono. Em đang có những bước tiến rất rõ ràng và vững chắc, ổn định. Bài debut của em ko thật sự ấn tượng nhưng các bài sau tốt hơn rất nhiều. Đến bài này thực sự rất cuốn hút, tiệm cận và ko hề kém cạnh so vs anh trai. Em sẽ thành công vs niềm tin và nỗ lực ko ngừng nghỉ này. Tiếp tục nhé !",Pos
Chúc mừng MV can moc 76 triệu! Chúc mừng Mono và ekip! Hãy tạo ra những bài hát hay như thế này nữa nhé! Sẽ luôn ủng hộ Mono!,Pos
chúc mừng mv của mono và ekip được 75tr view nhaaaa,Pos
Chúc mừng MV đạt 100 triệu view Mono giỏi quá,Neu
Chuc Mung Mv Dat 100tr View <3,Pos
"Chúc mừng MV đạt 47 triệu nhé, thẳng tiến 50 triệu nào",Neu
Chúc mừng MV mới của Phương Mỹ Chi. MV rất hoàn hảo cả về hình ảnh và âm nhạc. Chúc PMC đạt thành tích cao và luôn được khán giả yêu thích!,Pos
Chúc mừng năm mới 2025 mọi người,Neu
Chúc MV sớm lên 100tr lượt xem trong thời gian sớm nhất ạ,Neu
Clip. Này là mẹ linda mắc cười nhất yêuuu yêuuu,Pos
cnay đúng dịu,Neu
"Có ai như mình không, tối đi ngủ mà giai điệu bài hát cứ lượn trong đầu cộng thêm hình ảnh Mono live và feel bài này cuốn dã mannn",Neu
có ai thấy đoạn 03:36 mà cười sặc như tui không MV vô cùng đặc sắc nha. chúc chị ngày càng thành công hơn ạ.,Pos
Có anh Ba Sa Đéc phối hợp bới Linda nữa thì tuyệt,Pos
cô ấy ate và leave no crums,Neu
Có bà đa là thích liền,Pos
"Cô bé dân ca lột xác thành công rồi. Mình xin cho review của mình chút: phần nhan sắc thì mỗi ng 1 gu tôi ko dám đánh giá. Voice của em thì the voice kids cũng nói rồi, dù t ko thích nghe dân ca cho lắm. Hát rất rõ lời, chứ ko phải đọc lyric như mấy ca sĩ nào đó, cách nhấn nhá câu từ rất củ nghệ…. Giai điệu hay, trẻ, vui tươi. Hình ảnh tươi, màu sắc phối tốt. Rap cũng ổn. MV này nói chung là sạch ! Tôi mong em sẽ giữ phong độ này !",Pos
"Có cách nào cho bài này nổi top thế giới không ạ, nhạc vibe 80s synthwave này đang trend tại Mỹ và mình thấy bài này được các bạn quốc tế biết đến thì không còn gì tuyệt bằng, bởi mình thấy nó k hề kém cạnh. Tuyệt vời quá Mono và Onionn ơi",Pos
Cô Cẩm Lan quá xuất sắc. Mẻ lao động nghệ thuật nghiêm túc là xuất sắc lắm!,Pos
Cô gái xinh á,Pos
Cố gắng đạt 1 triệu view trong 24h nào m.n ơi,Pos
Cố lên anh ui. 3 ngày nay lời tất cả các bài hát và giai điệu của album em cứ hát nhẩm k ngừng ấy ạ. Luon ủng hộ anh cho những tác phẩm về sau ạ <3,Neu
Cố lên chị nhé,Pos
"Cố lên Chi ơi, kệ người ta đi, chúc Chi thành công nhé",Pos
Cố lên chị ơi. Miễn sao đưa âm nhạc vn ra thế giới là ok,Pos
"Cố lên Chi Pu ơi ️, cứ kệ thiên hạ đi",Neu
Cố lên chị yêu.,Pos
"cố lên cô gái,nhưng ko đc cố quá phải biết giữ gìn sức khỏe nha chị",Pos
cố lên nhé,Pos
Cố lên nhé Mono chúc em ngày càng thành công hơn nữa nhé,Pos
Cố lên nữa nhé em trai,Pos
cô linda ngầu quá đi,Pos
Có Masew vào nhạc có chất riêng luôn nghe quen thược vãi trưởng :)),Pos
Có mẹ Linda kìa mọi người ơi,Pos
Có misthy hay seo as,Neu
Có những thứ khiến mình không bao giờ nghi ngờ: Giọng hát của Phương Mỹ Chi,Pos
có tháng 3 là tháng sn của tui là thớt,Pos
"Có tui 2024 vẫn còn nghe , nghe tữ năm 2021 ,2022",Neu
Coi chỉ vì có Linda :D,Pos
"Coi mấy clip phỏng vấn trên Tiktok mình ko thích bạn này. Nhưng bữa ngồi làm Spotify tự chạy nguyên album của bạn này thì thấy thật sự bạn có đầu tư cho âm nhạc rất chỉn chu, nghe cả album bài nào cũng ổn và có cá tính riêng. Cố lên bạn, mình nghĩ nếu tiếp tục làm nhạc nghiêm túc như này bạn sẽ đạt thành quả như bạn mong muốn",Neu
Coi mv để xem linda mãi keooo,Pos
"Coi vì cô Cẩm Lan, quá cháy quá slay lun ekip ơi. Chịu chơi thiệt sự",Pos
Coi vì có Linda,Pos
coi vì mẹ Linda mà nhạc cuốn quá dính luôn,Pos
Coi xong tôi cún nún,Pos
Come here because of Linda. Love all of you.,Neu
con beat hay mà,Pos
con là fan của chú,Neu
"Con nhà tông không gióng lông cũng gióng cánh, 2 tài năng trong 1 ngôi nhà tuyệt vời, chúc em thành công trên con đường âm nhạc",Pos
Con toc hong ngao qua,Neu
"Công nhận bài hát rất hay, càng nghe càng nghiện nha, bé Chi giỏi quá Đêm rồi mà vẫn xem đi xem lại hoài không biết chán lun đó",Pos
Công nhận bài này nghe nhiều vẫn thấy hay luôn cho ta năng lượng dồi dào,Pos
"công nhận có sự tiến bộ, nghe bài này thích luôn, xem cũng mãn nhãn",Pos
Công nhận lâu rồi mới thấy được 1 bài mà PhiPu hát mình thích kể từ đoá hoa hồng đến giờ MV lần này Pu đẹp quá trời,Pos
Công nhận mấy mv của chipu nhạc hay và hình ảnh rất đẹp và sáng tạ,Pos
Công nhận nghe lạ và cuốn thiệt. Hông hiểu sao bài này bị chìm luôn,Pos
Congratulation Mono reaching #29 in the world music video!,Pos
Congratulations on this song's MV exceeding 25 million views. I've been a fan of phương mỹ chi for more than a year even though I don't speak Vietnamese.,Neu
Congratulations to MoNo with 'Waiting For You' for reaching #29 in the world music video,Neu
Crazy how this song got into EVERY FANDOM and EVERY COUNTRY????,Neu
Crazy that im hearing this brings my meomary of my cousins party only us just dancing widly and no decor food just dancing,Neu
CROWN,Neu
Cứ đến ngày 1/4 dương lịch hằng năm là có mặt ở đây để nghe.,Neu
"Cứ làm tiếp đi e, ai nói gì kệ bọn nó, bài nào của em nghe cũng ok",Pos
"Cứ mỗi lần nghe tới điệp khúc 1:06 là nổi da gà à trời ơi. Mỹ Chi hát cái nốt ""có anh, có có anh"" đỉnh thật sự luôn á. Chúc mừng em ngày càng tiến bộ và đa dạng trong sản phẩm của mình nha.",Pos
cứ slay thôi,Pos
Cuấn như ngày đầu,Pos
"Cực thích đoạn đầu vs đoạn kết tiếng chuông làm điểm nhấn, cùng vs tiết tấu chậm rất hoài cổ, ma mị, cuốn lắm nha...",Pos
Cũng hay,Pos
cũng hay đó,Pos
cưng quá,Pos
Cũng vui =)),Pos
cuộc đời tôi 60 tuổi chưa đc nghe bài nhạc nào hay ntn. mong Chi Pu ra nhiều sp giải trí như thế này!,Pos
cuốn qó,Pos
Cuốn quá,Pos
"Cuốn thật sự ạ, nghe mãi không thấy chán, Chúc anh sẽ thành công toả sáng trên con đường âm nhạc",Pos
Cuốnnnn,Pos
Đã 1 năm kể từ khi bài hát này được phát hành nhưng tôi vẫn thích nó. Giọng điệu nghe rất tươi mới mặc dù ý nghĩa rất đau đớn. Tôi mong chờ tác phẩm tiếp theo của anh ấy! lời chào từ Indonesia,Pos
Đã hay thì năm nào cũng nghe,Neu
Đã quá tr,Pos
Damm this song is good,Pos
"DAMN ! , this bro is giving me Kim John un vibes !♛",Pos
Damn I love this song and the dance it make me high,Pos
"damn this is so old lmao, the nostalgia feels nice",Pos
Dàn cameo đỉnh quá,Neu
"Dân mình hay có kiểu đi đầu khen là sau ai cũng khen, ai đầu chê là y như rằng, mình thấy giai điệu bài hát vui tai, nghe để xả stress thôi, ko nghe thì bỏ qua cho nhẹ đầu, việc gì phải nói nặng lời miệt thị người ta, thấy cũng tội nghiệp cho họ",Pos
